"Revista","NumContribucion","Titulo","Fasciculo","Fecha","Fecha.ISO","Colaborador","SeudonimoFirma","Rol","Sexo","PaisOrigen","Nacimiento","Muerte","Traduccion","Traductor","Lengua","LenguaOriginal","Tipo","TipoIndice","Dedicatoria","ObrasResenadas","CantitadPaginas","Paginacion"
"Sábado Revista Semanal","3","Nuestra portada","59","19 de agosto de 1922","1922-08-19","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"709"
"Sábado Revista Semanal","4","Palique sabatino","59","19 de agosto de 1922","1922-08-19","Vélez Isaza, Bernardo",NA,"Creador","M","Colombia","1885","1961","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1,"709-710"
"Sábado Revista Semanal","5","Centenario de la Universidad de Antioquia","59","19 de agosto de 1922","1922-08-19","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"710"
"Sábado Revista Semanal","6",NA,"59","19 de agosto de 1922","1922-08-19","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"710"
"Sábado Revista Semanal","7","Filomela","59","19 de agosto de 1922","1922-08-19","Fort, Paul",NA,"Creador","M","Francia","1872","1960","Sí","Anónimo","Español","Francés","Poesía",NA,NA,NA,0.2,"710"
"Sábado Revista Semanal","8","El poema de la abeja","59","19 de agosto de 1922","1922-08-19","Castro, Alfonso",NA,"Creador","M","Colombia","1878","1943","No",NA,"Español",NA,"Poesía",NA,"(A la Srta. Ana Jaramillo Angel, atentamente dedico)",NA,0.5,"711"
"Sábado Revista Semanal","9","Aniversario","59","19 de agosto de 1922","1922-08-19","Botero, Abel",NA,"Creador","M","Colombia","1903","1962","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1.5,"711-712"
"Sábado Revista Semanal","10","Alejandro Mesa Nicholls","59","19 de agosto de 1922","1922-08-19","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"711"
"Sábado Revista Semanal","11","Lauro Candente","59","19 de agosto de 1922","1922-08-19","Mesa Nicholls, Alejandro",NA,"Creador","M","Colombia","1896","1920","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,0.5,"712"
"Sábado Revista Semanal","12","La convaleciente. La esperada","59","19 de agosto de 1922","1922-08-19","Valladarez Márquez, Jorge",NA,"Creador","M","Guatemala","1891","1962","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.2,"712"
"Sábado Revista Semanal","13","Mi historia. Tu mano. Tus ojos","59","19 de agosto de 1922","1922-08-19","Mesa Nicholls, Alejandro",NA,"Creador","M","Colombia","1896","1920","No",NA,"Español",NA,"Poesía",NA,NA,NA,1,"713"
"Sábado Revista Semanal","14","Un tipo de la tierra. El limpiabotas","59","19 de agosto de 1922","1922-08-19","Gómez Henao, Graciela",NA,"Creador","F","Colombia",NA,NA,"No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,1.2,"714-715"
"Sábado Revista Semanal","15",NA,"59","19 de agosto de 1922","1922-08-19","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"714"
"Sábado Revista Semanal","16",NA,"59","19 de agosto de 1922","1922-08-19","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"714"
"Sábado Revista Semanal","17","Medellín","59","19 de agosto de 1922","1922-08-19","Lalinde, Manuel A.","M. Lalinde","Creador","M","Colombia",NA,"1955","No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"715"
"Sábado Revista Semanal","18","Confetti","59","19 de agosto de 1922","1922-08-19","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.5,"715-716"
"Sábado Revista Semanal","19","Una escritora muy mujer","59","19 de agosto de 1922","1922-08-19","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"716"
"Sábado Revista Semanal","20","En Concepción","59","19 de agosto de 1922","1922-08-19","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1.5,"716-718-719"
"Sábado Revista Semanal","21","De la vida que pasa","59","19 de agosto de 1922","1922-08-19","Guerra, Martín",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1.2,"717-718"
"Sábado Revista Semanal","22","Rafael Gómez Ortega - ""El Galo"".","59","19 de agosto de 1922","1922-08-19","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"717"
"Sábado Revista Semanal","23",NA,"59","19 de agosto de 1922","1922-08-19","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"718"
"Sábado Revista Semanal","24",NA,"59","19 de agosto de 1922","1922-08-19","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"718"
"Sábado Revista Semanal","25","Historias y leyendas de Medellín","59","19 de agosto de 1922","1922-08-19","Restrepo Laverde, Julio","Timalquín","Creador","M","Colombia","1871","1927","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.5,"719"
"Sábado Revista Semanal","26",NA,"59","19 de agosto de 1922","1922-08-19","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,NA
"Sábado Revista Semanal","27","Mundial","59","19 de agosto de 1922","1922-08-19","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.7,"720"
"Sábado Revista Semanal","28","La casa de todos","59","19 de agosto de 1922","1922-08-19","B. M.","B. M.","Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"720"
"Sábado Revista Semanal","29",NA,"59","19 de agosto de 1922","1922-08-19","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,NA
"Sábado Revista Semanal","1","Rafael Gómez -- ""El Gallo""","60","26 de agosto de 1922","1922-08-26","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,1,NA
"Sábado Revista Semanal","2",NA,"60","26 de agosto de 1922","1922-08-26","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,NA
"Sábado Revista Semanal","3","Palique sabatino","60","26 de agosto de 1922","1922-08-26","Vélez Isaza, Bernardo",NA,"Creador","M","Colombia","1885","1961","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1,"721"
"Sábado Revista Semanal","4","Apuntes comerciales","60","26 de agosto de 1922","1922-08-26","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.5,"722"
"Sábado Revista Semanal","5","Por los caminos de Antioquia","60","26 de agosto de 1922","1922-08-26","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.5,"722"
"Sábado Revista Semanal","6","Medellín","60","26 de agosto de 1922","1922-08-26","Gunnar Hede","Medellín","Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.5,"723"
"Sábado Revista Semanal","7","Susana Lenglen, campeona mundial de tennis, se ejercita contra un muro","60","26 de agosto de 1922","1922-08-26","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.5,"723"
"Sábado Revista Semanal","8","De periodista a empleado público","60","26 de agosto de 1922","1922-08-26","García Herreros, Manuel","M. García Herreros","Creador","M","Colombia","1894","1950","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1.5,"723-724-725"
"Sábado Revista Semanal","9",NA,"60","26 de agosto de 1922","1922-08-26","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"724"
"Sábado Revista Semanal","10","Soñar","60","26 de agosto de 1922","1922-08-26","Luis de Axum","Luis de Axum","Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Poesía",NA,"(Para Ligia)",NA,0.2,"725"
"Sábado Revista Semanal","11","Figuras de romance","60","26 de agosto de 1922","1922-08-26","Toro, Luis A.",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Poesía",NA,"(Para Samuel Escobar, fraternalmente)",NA,0.2,"725"
"Sábado Revista Semanal","12","Los cuentos de Sábado. Fatalidad","60","26 de agosto de 1922","1922-08-26","Montoya, Roberto",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa Ficción","Cuento","(Para V. de Lussich, deferentemente)",NA,1.5,"726-727"
"Sábado Revista Semanal","13","Medellín","60","26 de agosto de 1922","1922-08-26","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"726"
"Sábado Revista Semanal","14","De la vida que pasa","60","26 de agosto de 1922","1922-08-26","Guerra, Martín",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,0.2,"727"
"Sábado Revista Semanal","15","Madrigal ilusionista","60","26 de agosto de 1922","1922-08-26","Vélez Carmona, Juan Clímaco",NA,"Creador","M","Colombia","1898","1944","No",NA,"Español",NA,"Poesía",NA,"(A Froilán Turcios. Sentido poeta Salvadoreño) (Para Sábado)",NA,0.2,"727"
"Sábado Revista Semanal","16","Confetti","60","26 de agosto de 1922","1922-08-26","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.7,"728"
"Sábado Revista Semanal","17","Roberto Ughetti","60","26 de agosto de 1922","1922-08-26","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Imagen",NA,NA,NA,0.2,"728"
"Sábado Revista Semanal","18",NA,"60","26 de agosto de 1922","1922-08-26","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"728"
"Sábado Revista Semanal","19","Elogio a unas manos","60","26 de agosto de 1922","1922-08-26","Pérez Amaya, Carlos",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Poesía",NA,"(A Teresita Santamaría Gómez, cuyas manos inspiraron esta oración) (Original para Sábado)",NA,1,"729"
"Sábado Revista Semanal","20","Carlos Pérez Amaya","60","26 de agosto de 1922","1922-08-26","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"729"
"Sábado Revista Semanal","21","Sr. D. Juan E. Olano","60","26 de agosto de 1922","1922-08-26","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"730"
"Sábado Revista Semanal","22","Sr. Da. Clara E. de Olano","60","26 de agosto de 1922","1922-08-26","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"730"
"Sábado Revista Semanal","23","Historias y leyendas de Medellín","60","26 de agosto de 1922","1922-08-26","Restrepo Laverde, Julio","Timalquín","Creador","M","Colombia","1871","1927","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.5,"730-731"
"Sábado Revista Semanal","24",NA,"60","26 de agosto de 1922","1922-08-26","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"730"
"Sábado Revista Semanal","25","La moda","60","26 de agosto de 1922","1922-08-26","Nena","Nena","Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"731"
"Sábado Revista Semanal","26","Los niños","60","26 de agosto de 1922","1922-08-26","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"731"
"Sábado Revista Semanal","27","Elogio del paraguas","60","26 de agosto de 1922","1922-08-26","Núñez y Domínguez, José de Jesús",NA,"Creador","M","México","1887","1959","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.2,"731"
"Sábado Revista Semanal","28","Vista panoramica de Honda","60","26 de agosto de 1922","1922-08-26","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"731"
"Sábado Revista Semanal","29","Mundial","60","26 de agosto de 1922","1922-08-26","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"731"
"Sábado Revista Semanal","30",NA,"60","26 de agosto de 1922","1922-08-26","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,NA
"Sábado Revista Semanal","1","Palique sabatino","61","2 de septiembre de 1922","1922-09-02","Vélez Isaza, Bernardo",NA,"Creador","M","Colombia","1885","1961","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.7,"733"
"Sábado Revista Semanal","2","Jesús y el lobo","61","2 de septiembre de 1922","1922-09-02","Rodó, José Enrique",NA,"Creador","M","Uruguay","1871","1917","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,0.5,"733-734"
"Sábado Revista Semanal","3",NA,"61","2 de septiembre de 1922","1922-09-02","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"734"
"Sábado Revista Semanal","4","Sr. D. Juan de S. Martínez","61","2 de septiembre de 1922","1922-09-02","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"734"
"Sábado Revista Semanal","5","De la vida que pasa","61","2 de septiembre de 1922","1922-09-02","Guerra, Martín",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Poesía",NA,NA,NA,0.2,"734"
"Sábado Revista Semanal","6","Si pudiera...","61","2 de septiembre de 1922","1922-09-02","Muñoz S., Isaías",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Poesía",NA,"(Para Sábado)",NA,0.2,"734"
"Sábado Revista Semanal","7","Los cuentos de ""Sábado"". Rafaelito Garcés","61","2 de septiembre de 1922","1922-09-02","Uribe Ángel, Manuel","M. Uribe A.","Creador","M","Colombia","1822","1904","No",NA,"Español",NA,"Prosa Ficción","Cuento","(Señor Dr. D. Luis Eduardo Villegas)",NA,5.5,"735-736-737-738-739-740"
"Sábado Revista Semanal","8","Dr. Manuel Uribe Angel","61","2 de septiembre de 1922","1922-09-02","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"737"
"Sábado Revista Semanal","9","Dr. Manuel Uribe Angel","61","2 de septiembre de 1922","1922-09-02","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"737"
"Sábado Revista Semanal","10","Concepción Antioquia","61","2 de septiembre de 1922","1922-09-02","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"738"
"Sábado Revista Semanal","11","De cultura Física","61","2 de septiembre de 1922","1922-09-02","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"740"
"Sábado Revista Semanal","12","El placer del susto","61","2 de septiembre de 1922","1922-09-02","Greiff, Jorge de",NA,"Creador","M","Colombia","1893","1972","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.2,"740"
"Sábado Revista Semanal","13","Diario de un criollo","61","2 de septiembre de 1922","1922-09-02","Mejía Álvarez, Sixto",NA,"Creador","M","Colombia",NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1.2,"741-742"
"Sábado Revista Semanal","14","Toros en Medellín","61","2 de septiembre de 1922","1922-09-02","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.5,"741"
"Sábado Revista Semanal","15","Historias y leyendas de Medellín","61","2 de septiembre de 1922","1922-09-02","Restrepo Laverde, Julio","Timalquín","Creador","M","Colombia","1871","1927","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.5,"742"
"Sábado Revista Semanal","16","Horas vespertinas","61","2 de septiembre de 1922","1922-09-02","Martínez Sierra, Gregorio",NA,"Creador","M","España","1881","1947","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,0.5,"742"
"Sábado Revista Semanal","17","El ""Atlantico"".","61","2 de septiembre de 1922","1922-09-02","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.5,"743"
"Sábado Revista Semanal","18","Ladrón!!","61","2 de septiembre de 1922","1922-09-02","Collante de Tapia, Lola",NA,"Creador","M","Panamá","1885","1980","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,0.5,"743"
"Sábado Revista Semanal","19","Mundial","61","2 de septiembre de 1922","1922-09-02","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.7,"743-744"
"Sábado Revista Semanal","20",NA,"61","2 de septiembre de 1922","1922-09-02","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,NA
"Sábado Revista Semanal","21","La casa de todos","61","2 de septiembre de 1922","1922-09-02","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"744"
"Sábado Revista Semanal","22",NA,"61","2 de septiembre de 1922","1922-09-02","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,NA
"Sábado Revista Semanal","1","En Vacaciones","62","9 de septiembre de 1922","1922-09-09","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,1,NA
"Sábado Revista Semanal","2","La cruzada antialcoholica","62","9 de septiembre de 1922","1922-09-09","Marulanda, J. M.",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,"(Sr. Dr. Miguel Jiménez López.-Bogotá)",NA,1,NA
"Sábado Revista Semanal","3",NA,"62","9 de septiembre de 1922","1922-09-09","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,NA
"Sábado Revista Semanal","4","El eterno dilema","62","9 de septiembre de 1922","1922-09-09","Casandra","Casandra","Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.7,"746-747"
"Sábado Revista Semanal","5","Agnes Suoret. La más bella mujer de Francia","62","9 de septiembre de 1922","1922-09-09","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.5,"746"
"Sábado Revista Semanal","6","Mia May. La mujer más bella de Alemania","62","9 de septiembre de 1922","1922-09-09","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.5,"747"
"Sábado Revista Semanal","7","Al Crayon","62","9 de septiembre de 1922","1922-09-09","Gallego, Romualdo",NA,"Creador","M","Colombia","1895","1931","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1,"747-748"
"Sábado Revista Semanal","8","Lady Diana. La mujer más bella de Inglaterra","62","9 de septiembre de 1922","1922-09-09","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.5,"748"
"Sábado Revista Semanal","9","Un tipo de la tierra. El empleado público","62","9 de septiembre de 1922","1922-09-09","Restrepo Jaramillo, José Luis",NA,"Creador","M","Colombia","1893","1926","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,1,"749-750"
"Sábado Revista Semanal","10","Justine Johnstone. La mujer más bella de Norte América","62","9 de septiembre de 1922","1922-09-09","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.5,"749"
"Sábado Revista Semanal","11","Artista","62","9 de septiembre de 1922","1922-09-09","Márquez Bravo, Tomás",NA,"Creador","M","Colombia","1890","1940","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.2,"750"
"Sábado Revista Semanal","12","Sicut Navis...","62","9 de septiembre de 1922","1922-09-09","Nieto, Ricardo",NA,"Creador","M","Colombia","1878","1952","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.2,"750"
"Sábado Revista Semanal","13","Las hermanas Mayerensky","62","9 de septiembre de 1922","1922-09-09","Otto","Otto","Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1,"751"
"Sábado Revista Semanal","14","Vera y Theda","62","9 de septiembre de 1922","1922-09-09","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"751"
"Sábado Revista Semanal","15","Visitas de ""Sábado"". Con el poeta Jorge S. Robledo","62","9 de septiembre de 1922","1922-09-09","Posada Arango, E.","E. Posada Arango","Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1.5,"752-753-754"
"Sábado Revista Semanal","16","Sra. Da. Blanca de Cabrera Arroyo","62","9 de septiembre de 1922","1922-09-09","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.5,"752"
"Sábado Revista Semanal","17",NA,"62","9 de septiembre de 1922","1922-09-09","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"753"
"Sábado Revista Semanal","18","Sangre indigena","62","9 de septiembre de 1922","1922-09-09","Robledo, Jorge Samuel",NA,"Creador","M","Colombia","1886","1960","No",NA,"Español",NA,"Poesía",NA,"(Para Sábado)",NA,0.5,"754"
"Sábado Revista Semanal","19","El Barón Vladimiro Chichkin de Roland","62","9 de septiembre de 1922","1922-09-09","Abad","Abad","Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1.2,"754-755"
"Sábado Revista Semanal","20","Barón de Roland","62","9 de septiembre de 1922","1922-09-09","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"755"
"Sábado Revista Semanal","21",NA,"62","9 de septiembre de 1922","1922-09-09","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,NA
"Sábado Revista Semanal","22","La cirugía del primitivo azteca","62","9 de septiembre de 1922","1922-09-09","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"756"
"Sábado Revista Semanal","23","Mundial","62","9 de septiembre de 1922","1922-09-09","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.5,"756"
"Sábado Revista Semanal","24","La casa de todos","62","9 de septiembre de 1922","1922-09-09","Vélez E., Santiago","S. V. E.","Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"756"
"Sábado Revista Semanal","25",NA,"62","9 de septiembre de 1922","1922-09-09","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,NA
"Sábado Revista Semanal","1","Vera y Theda Mayerensky","63","16 de septiembre de 1922","1922-09-16","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,1,NA
"Sábado Revista Semanal","2",NA,"63","16 de septiembre de 1922","1922-09-16","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,NA
"Sábado Revista Semanal","3","Novelas del montón","63","16 de septiembre de 1922","1922-09-16","Vélez Isaza, Bernardo",NA,"Creador","M","Colombia","1885","1961","No",NA,"Español",NA,"Reseña",NA,NA,"Les yeux qui s'ouvrent de Henry Bordeaux",0.7,"757"
"Sábado Revista Semanal","4","Del arte","63","16 de septiembre de 1922","1922-09-16","Restrepo, Saturnino","S. Restrepo","Creador","M","Colombia","1877","1961","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1.7,"757-758"
"Sábado Revista Semanal","5","Envigado, Antioquia","63","16 de septiembre de 1922","1922-09-16","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"758"
"Sábado Revista Semanal","6","Mujeres de ensueño","63","16 de septiembre de 1922","1922-09-16","Marín, Abel",NA,"Creador","M","Colombia","1888","1950","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.2,"759"
"Sábado Revista Semanal","7","La amada","63","16 de septiembre de 1922","1922-09-16","Betancourt, José Luis","Ivanovitch, Dimitri","Creador","M","Colombia","1886","1974","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.2,"759"
"Sábado Revista Semanal","8","El centenario de Brasil","63","16 de septiembre de 1922","1922-09-16","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1,"760"
"Sábado Revista Semanal","9","Río de Janeiro, Brasil","63","16 de septiembre de 1922","1922-09-16","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"760"
"Sábado Revista Semanal","10","Río de Janeiro, Brasil","63","16 de septiembre de 1922","1922-09-16","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"760"
"Sábado Revista Semanal","11","Los cuentos de ""Sábado"". Más fuerte que la muerte","63","16 de septiembre de 1922","1922-09-16","Gómez, Jacobo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa Ficción","Cuento",NA,NA,3,"761-762-763-764"
"Sábado Revista Semanal","12","San Paulo, Brasil","63","16 de septiembre de 1922","1922-09-16","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.5,"761"
"Sábado Revista Semanal","13","Puente de Arauca","63","16 de septiembre de 1922","1922-09-16","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"762"
"Sábado Revista Semanal","14","Puente de Arauca","63","16 de septiembre de 1922","1922-09-16","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"763"
"Sábado Revista Semanal","15","Vive y sueña","63","16 de septiembre de 1922","1922-09-16","Vidal, Gonzalo",NA,"Creador","M","Colombia",NA,NA,"No",NA,"Español",NA,"Poesía",NA,"(A Angela Villa, respetuosamente)",NA,0.2,"765"
"Sábado Revista Semanal","16","Linda Gaby","63","16 de septiembre de 1922","1922-09-16","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"765"
"Sábado Revista Semanal","17","Danza de las horas","63","16 de septiembre de 1922","1922-09-16","Otto","Otto","Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"765"
